,Text,label
3140,নির্ভেজাল হাসি,0
3141,পুরা ময়দার ডাব্বা,1
3142,বাহ কি সুন্দর ৩ ক্রাশ একসাথে,0
3143,কাজল চোখের মেয়ে,0
3144,আলহামদুলিল্লাহ,0
3145,নারীর স্থায়ী ক্যাম্পাস কেবলমাত্র ‘স্বামীর’ বুকে!!,0
3146,আহারে হেডা মারানি,1
3147,আপনাদের মত চেতনাবাদী মহিলা দের জন্যই দিনদিন ডিভোর্সের সংখ্যা প্রবৃদ্ধি হচ্ছে।,1
3148,তোর চুল এমন কাউয়ার বাসা কেন,1
3149,মনে হইতেছে বুড়ি জুলেখা,1
3150,আসসালামু আয়ালাইকুম। সুন্দর ভালো মনের মানুষের আর খারাপ ও অসত মানুষের কিছু বৈশিষ্ঠ নিয়ে একটা ভিডিও বানাবেন দয়াকরে ।,0
3151,"(প্রিয় সিটি লাইফ)  আমার ইউটিউব চ্যানেল, সবাই সাপোর্ট করবেন। প্লিজ",0
3152,পাংখা প্রতিবন্ধি,1
3153,তোমার মত সুন্দর,0
3154,খাচ্রামির একটা লিমিট থাকে বইন,1
3155,জাতীয় পাগল,1
3156,ইন্ডাস্ট্রিতে নতুন আসলে আরো অনেক খুলতে হয়।,0
3157,কলিজার আফারে দি কানা কানা দেখা যায়।,1
3158,ভয়ংকর সুন্দর তাসনিয়া ফারিন আপু....নি,0
3159,ওর চোখ দেখেইতো ব্যাডা ডরাইয়া গেছে,1
3160,কিরিম আফা মন হয় যখন নিজে নিজে মেকআপ করে তখন মনে হয় ভারতের নাইকা,1
3161,বুঝিনি কভু সেই মায়াতো আমার তরে নয়,0
3162,হাতের কালার আর মুখের কালারের মাঝে ২০০% ব্যবধান,1
3163,ফকির এর বাচ্চা ফকির,1
3164,আমি যতটুকু রিসার্চ করে পেয়েছি এরা সকলেই মানসিক রোগী এবং এরা সবাই এখন পলাতক রয়েছে,1
3166,কিরিম আফার ইংরেজি শুনে আমি শিহরিত..,1
3167,মামনি একটু কষ্ট করে অটিস্টিক স্কুলে ভর্তি হয়ে যা।,1
3168,তুমি একজনের বিপদে সাহায্য করো। আল্লাহ তুমার বিপদে সাহায্য করবে ইনশাআল্লাহ।,0
3169,বাংলাদেশের সেরা সুন্দরি মেয়েরা।,0
3170,"ভালোবাসা সুন্দর, যদি সেটা হয় সঠিক মানুষের সাথে!",0
3171,পুরো পাগলের মত,1
3172,আপনি পাগল দিদিও পাগল,1
3173,-শাড়ি পড়তে পারি না তো কি হইছে,0
3174,তোমার তেল তুমি শরীরে মেখে ফর্সা হওয়া হ,1
3175,নড়াইল আসেন ভাইয়া প্লিজ,0
3176,মোটামুটি হিজড়া লেবেলের অনেকেই বিশেষ করে ট্রেইনার ভাই/বোনটি ....,1
3177,বেশি ঢং করো না সাকিবের হাতে পড়লে কিন্তু বাঁচবা না।,0
3178,কাজল চোখের মেয়ে,0
3179,এক এক বার ঝাপ দিচ্ছিল আর আমি ভাবতেছিলাম জলহস্তী ঝাপ দিচ্ছে....,1
3180,চোখের নিচে এত মেকআপ করাতে ভূতের মত লাগছে,1
3181,স্বামী ও স্ত্রী দুইজনই যখন অর্থ উপার্জন করে তখন তারা একে অপরকে করতে চায় যার ফলে পর্যন্ত গড়ায় অনেক সময়। তাই কোনো সমাধান না।,1
3182,বাদিনি।,0
3183,বেহায়াপনা একটা লিমিট আছে। মুর্খ সমাজ এদের সাপোর্ট করে আর যারা পর্দা করে তারা তাদের আন কালচার বলে।,1
3184,হতচ্ছাড়া রাক্ষুসী,1
3185,দিন দিন এত বেয়াদব হয়েছিস কেন বজ্জাদ বেডি,1
3186,আপু প্রতিটা ক্যারেক্টার এই আপনাকে খেয়ে দেয় কেন,0
3187,ভাইয়া ছেলেদের কাছেও একটু যেতেন,0
3188,আপনারা তাদের মাগনা জ্ঞান দেন তবে তাদের সাহায্য করার অগ্রহ দেখান না...,0
3189,পরী,0
3190,এটা নোংরামো। এটা মুসলিমের কাজ হতে পারে না।,1
